timestamp,funding_rate,mark_price
2025-05-23 16:00:00.007000+00:00,0.00008614,108889.20000000
2025-05-24 00:00:00.010000+00:00,0.00003524,107273.62679710
2025-05-24 08:00:00+00:00,0.00004590,107554.85993116
2025-05-24 16:00:00.003000+00:00,0.00007837,108895.88856522
2025-05-25 00:00:00.004000+00:00,0.00009794,107698.90000000
2025-05-25 08:00:00+00:00,0.00005113,107634.70000000
2025-05-25 16:00:00+00:00,0.00003651,106928.00000000
2025-05-26 00:00:00+00:00,0.00007331,108955.90000000
2025-05-26 08:00:00+00:00,0.00010000,110050.00000000
2025-05-26 16:00:00.002000+00:00,0.00009782,109951.10000000
2025-05-27 00:00:00.003000+00:00,0.00007650,109403.70430072
2025-05-27 08:00:00.001000+00:00,0.00007266,109471.80000000
2025-05-27 16:00:00.005000+00:00,0.00002476,110091.30000000
2025-05-28 00:00:00.002000+00:00,0.00003260,108889.20000000
2025-05-28 08:00:00.003000+00:00,0.00002164,108764.90000000
2025-05-28 16:00:00.002000+00:00,0.00005368,107066.31867754
2025-05-29 00:00:00+00:00,0.00003186,107723.10000000
2025-05-29 08:00:00.006000+00:00,0.00002812,107839.50000000
2025-05-29 16:00:00+00:00,0.00008379,106972.60000000
2025-05-30 00:00:00.003000+00:00,0.00002622,105540.00000000
2025-05-30 08:00:00.003000+00:00,0.00003849,104997.40000000
2025-05-30 16:00:00+00:00,0.00007392,105503.90000000
2025-05-31 00:00:00+00:00,0.00008506,103950.00000000
2025-05-31 08:00:00+00:00,0.00007552,103701.25933333
2025-05-31 16:00:00+00:00,0.00004687,104499.67307246
2025-06-01 00:00:00.001000+00:00,-0.00000582,104544.70000000
2025-06-01 08:00:00.002000+00:00,0.00002335,104231.00000000
2025-06-01 16:00:00+00:00,0.00004117,104664.00000000
2025-06-02 00:00:00.001000+00:00,-0.00000642,105589.61297464
2025-06-02 08:00:00+00:00,0.00005593,105346.40000000
2025-06-02 16:00:00+00:00,0.00004467,104396.90000000
2025-06-03 00:00:00+00:00,0.00005005,105814.40000000
2025-06-03 08:00:00+00:00,0.00006066,105134.30000000
2025-06-03 16:00:00.001000+00:00,0.00004456,106556.10000000
2025-06-04 00:00:00+00:00,-0.00000011,105330.10000000
2025-06-04 08:00:00+00:00,0.00002611,105260.46566250
2025-06-04 16:00:00+00:00,0.00000962,105255.92777899
2025-06-05 00:00:00.016000+00:00,0.00000074,104646.03764130
2025-06-05 08:00:00+00:00,0.00002871,104473.00000000
2025-06-05 16:00:00+00:00,0.00005156,104485.40000000
2025-06-06 00:00:00.002000+00:00,-0.00003491,101458.70000000
2025-06-06 08:00:00+00:00,-0.00003030,103096.80000000
2025-06-06 16:00:00.006000+00:00,-0.00002995,105037.54876812
2025-06-07 00:00:00+00:00,-0.00002890,104240.10000000
2025-06-07 08:00:00+00:00,-0.00003158,104813.72660507
2025-06-07 16:00:00.002000+00:00,0.00000294,105508.84818333
2025-06-08 00:00:00+00:00,0.00004808,105509.63211957
2025-06-08 08:00:00+00:00,0.00005613,105380.40000000
2025-06-08 16:00:00+00:00,-0.00003602,105923.14248188
2025-06-09 00:00:00+00:00,-0.00002164,105679.25375362
2025-06-09 08:00:00.001000+00:00,0.00004024,105517.90905797
2025-06-09 16:00:00.001000+00:00,0.00003057,107568.29532246
2025-06-10 00:00:00+00:00,0.00006374,110227.90000000
2025-06-10 08:00:00.001000+00:00,0.00010000,109178.10000000
2025-06-10 16:00:00.003000+00:00,0.00008165,108970.17962319
2025-06-11 00:00:00+00:00,0.00008779,110235.30000000
2025-06-11 08:00:00+00:00,0.00008390,109397.00000000
2025-06-11 16:00:00.010000+00:00,0.00005039,109694.90000000
2025-06-12 00:00:00.002000+00:00,0.00001856,108610.75909727
2025-06-12 08:00:00.003000+00:00,0.00007247,107578.64501938
2025-06-12 16:00:00.001000+00:00,0.00001198,106960.70000000
2025-06-13 00:00:00+00:00,-0.00001801,105621.56706522
2025-06-13 08:00:00.001000+00:00,-0.00000270,104831.40000000
2025-06-13 16:00:00.004000+00:00,0.00003857,105392.00000000
2025-06-14 00:00:00+00:00,0.00001958,106031.87648551
2025-06-14 08:00:00+00:00,0.00003858,105029.92107590
2025-06-14 16:00:00+00:00,0.00001135,104785.31052899
2025-06-15 00:00:00.005000+00:00,-0.00003641,105359.80000000
2025-06-15 08:00:00.009000+00:00,0.00001439,105378.68969203
2025-06-15 16:00:00+00:00,0.00007369,105526.00000000
2025-06-16 00:00:00+00:00,0.00000936,105546.26398514
2025-06-16 08:00:00+00:00,0.00005070,107023.80000000
2025-06-16 16:00:00.003000+00:00,0.00002793,107375.00000000
2025-06-17 00:00:00+00:00,0.00001847,106750.10000000
2025-06-17 08:00:00.006000+00:00,0.00005776,106711.10000000
2025-06-17 16:00:00.001000+00:00,0.00002211,104203.95066304
2025-06-18 00:00:00.001000+00:00,-0.00001752,104508.00000000
2025-06-18 08:00:00.001000+00:00,0.00003695,104925.60000000
2025-06-18 16:00:00.001000+00:00,0.00006692,104751.91415217
2025-06-19 00:00:00.005000+00:00,0.00000845,104836.47953623
2025-06-19 08:00:00.003000+00:00,0.00000616,104593.47301449
2025-06-19 16:00:00+00:00,0.00002396,104055.20000000
2025-06-20 00:00:00+00:00,0.00003565,104612.28734221
2025-06-20 08:00:00.002000+00:00,0.00007862,105763.50000000
2025-06-20 16:00:00.001000+00:00,0.00002400,104168.50000000
2025-06-21 00:00:00.002000+00:00,0.00003977,103246.00000000
2025-06-21 08:00:00.005000+00:00,0.00001933,103405.77309257
2025-06-21 16:00:00+00:00,0.00007440,103516.70000000
2025-06-22 00:00:00.005000+00:00,0.00002883,102072.00000000
2025-06-22 08:00:00+00:00,0.00010000,102399.00000000
2025-06-22 16:00:00.003000+00:00,0.00004145,98855.01865881
2025-06-23 00:00:00+00:00,-0.00001061,100917.08497464
2025-06-23 08:00:00.004000+00:00,-0.00002809,101874.40000000
2025-06-23 16:00:00.013000+00:00,0.00004889,101374.20000000
2025-06-24 00:00:00.003000+00:00,0.00001245,105293.94364855
2025-06-24 08:00:00+00:00,0.00001218,104909.91579710
2025-06-24 16:00:00+00:00,0.00000447,105182.21770290
2025-06-25 00:00:00.005000+00:00,-0.00003174,106035.00000000
2025-06-25 08:00:00+00:00,0.00002747,106556.27685145
2025-06-25 16:00:00.005000+00:00,0.00000962,106984.14716304
2025-06-26 00:00:00+00:00,0.00000141,107283.48498551
2025-06-26 08:00:00.006000+00:00,0.00003805,107768.60000000
2025-06-26 16:00:00.007000+00:00,0.00000682,107259.90000000
2025-06-27 00:00:00+00:00,0.00001113,106913.80000000
2025-06-27 08:00:00+00:00,0.00002663,106822.99177536
2025-06-27 16:00:00.009000+00:00,0.00002557,107261.20000000
2025-06-28 00:00:00.001000+00:00,-0.00001161,106996.90000000
2025-06-28 08:00:00.002000+00:00,0.00006053,107433.05392391
2025-06-28 16:00:00+00:00,0.00004434,107407.60000000
2025-06-29 00:00:00.004000+00:00,0.00001250,107241.00000000
2025-06-29 08:00:00.001000+00:00,0.00005360,107355.60000000
2025-06-29 16:00:00.001000+00:00,0.00010000,107694.80147464
2025-06-30 00:00:00+00:00,0.00001084,108310.31981522
2025-06-30 08:00:00.005000+00:00,0.00002959,107562.60000000
2025-06-30 16:00:00.002000+00:00,0.00004923,107538.70402174
2025-07-01 00:00:00.007000+00:00,0.00001053,107096.82611594
2025-07-01 08:00:00.002000+00:00,0.00004334,107122.80000000
2025-07-01 16:00:00+00:00,0.00001109,105905.40000000
2025-07-02 00:00:00.001000+00:00,0.00001807,105638.00000000
2025-07-02 08:00:00+00:00,0.00003403,107026.00000000
2025-07-02 16:00:00.003000+00:00,0.00004130,108695.30000000
2025-07-03 00:00:00.006000+00:00,0.00004871,108800.00000000
2025-07-03 08:00:00.003000+00:00,0.00003562,109235.04085870
2025-07-03 16:00:00.003000+00:00,0.00005028,109089.90000000
2025-07-04 00:00:00.005000+00:00,0.00005230,109545.20000000
2025-07-04 08:00:00.003000+00:00,0.00005009,108666.22027536
2025-07-04 16:00:00.001000+00:00,0.00001797,107534.70000000
2025-07-05 00:00:00.004000+00:00,0.00001066,107935.30000000
2025-07-05 08:00:00.009000+00:00,0.00003055,108001.93068165
2025-07-05 16:00:00.006000+00:00,0.00004005,108012.70000000
2025-07-06 00:00:00.001000+00:00,0.00001941,108153.40000000
2025-07-06 08:00:00.002000+00:00,0.00001665,107991.40000000
2025-07-06 16:00:00.004000+00:00,0.00001028,108856.80000000
2025-07-07 00:00:00+00:00,0.00002360,109145.80000000
