symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,notional,margin_used,leverage,gross_pnl,fees,last_bar_funding_pnl,net_pnl,r_multiple,bars_held,exit_reason
BTCUSDT,short,2025-05-02 07:05:00+00:00,2025-05-02 07:09:00+00:00,96473.64922,96438.79043398815,0.010135306345412974,977.7899891046115,488.8949945523058,2,0.3533044750593659,0.7820906694936656,0.0,-0.4287861944342996,-0.8014829070092282,4,take_profit
BTCUSDT,short,2025-05-02 07:34:00+00:00,2025-05-02 07:35:00+00:00,96371.08,96457.95273974002,0.010137585745791532,976.9700869145354,488.4850434572677,2,-0.880679848086301,0.7819283414708629,0.0,-1.6626081895571638,-2.830392461039346,1,stop_loss
BTCUSDT,short,2025-05-02 19:34:00+00:00,2025-05-02 19:39:00+00:00,96913.81713,96942.89127513899,0.010059625340961043,974.9166906902124,487.4583453451062,2,-0.2924750072069762,0.7800503425550527,0.0,-1.0725253497620288,-2.4526280170409445,5,stop_loss
BTCUSDT,short,2025-05-02 21:44:00+00:00,2025-05-02 21:45:00+00:00,96717.9759,96773.41284495803,0.010064873562600829,973.4541986641742,486.7270993320871,2,-0.5579658416993961,0.7789865452680191,0.0,-1.3369523869674151,-5.028975949654691,1,stop_loss
BTCUSDT,short,2025-05-02 21:55:00+00:00,2025-05-02 21:56:00+00:00,96569.0206,96561.20752408299,0.010062521692362913,971.727864597741,485.8639322988705,2,0.07861924589905427,0.7773508439798332,0.0,-0.6987315980807789,-2.281729711260954,1,take_profit
BTCUSDT,short,2025-05-02 22:41:00+00:00,2025-05-02 22:44:00+00:00,96570.92003,96599.89130600898,0.010051063421082551,970.6404418538212,485.3202209269106,2,-0.2911921325560425,0.7766288303360794,0.0,-1.0678209628921218,-2.8096276030171587,3,stop_loss
BTCUSDT,short,2025-05-03 00:41:00+00:00,2025-05-03 00:42:00+00:00,96625.0038,96683.5355424955,0.010030368192484226,969.1843647141875,484.59218235709375,2,-0.5870949281775325,0.775582329742621,0.0,-1.3626772579201536,-4.599742912493438,1,stop_loss
BTCUSDT,short,2025-05-03 00:51:00+00:00,2025-05-03 00:52:00+00:00,96549.92633,96607.90498453972,0.01002003885951988,967.4340137103817,483.71700685519085,2,-0.5809483715106922,0.7741795903169097,0.0,-1.355127961827602,-4.662709979050714,1,stop_loss
BTCUSDT,short,2025-05-03 01:08:00+00:00,2025-05-03 01:09:00+00:00,96522.53455,96577.40455301563,0.01000483375872013,965.69191214307,482.845956071535,2,-0.5489652585118743,0.7727731158178608,0.0,-1.321738374329735,-5.0996941383244065,1,stop_loss
BTCUSDT,short,2025-05-03 01:31:00+00:00,2025-05-03 01:33:00+00:00,96439.25954,96501.7313490062,0.009995762115988174,963.983897003883,481.9919485019415,2,-0.6244533417813651,0.771436898939819,0.0,-1.3958902407211844,-4.164876866775891,2,stop_loss
BTCUSDT,short,2025-05-03 03:19:00+00:00,2025-05-03 03:20:00+00:00,96342.08870000001,96392.09931160836,0.009987352632560894,962.2024132043603,481.1012066021801,2,-0.49947361350261454,0.7699617200088893,0.0,-1.2694353335115038,-6.02342753744656,1,stop_loss
BTCUSDT,short,2025-05-03 03:59:00+00:00,2025-05-03 04:00:00+00:00,96253.01543,96312.47578912745,0.009979407841036686,960.548096905567,480.2740484527835,2,-0.593379174107331,0.7686758291940966,0.0,-1.3620550033014276,-4.463950847603046,1,stop_loss
BTCUSDT,short,2025-05-03 06:30:00+00:00,2025-05-03 06:31:00+00:00,96127.65305000001,96186.63103137752,0.009974256025628656,958.8018226635035,479.40091133175173,2,-0.5882614861340381,0.7672767627252564,0.0,-1.3555382488592946,-4.510480585061812,1,stop_loss
BTCUSDT,short,2025-05-03 06:50:00+00:00,2025-05-03 06:51:00+00:00,96128.85269,96122.46659029133,0.009956040636123594,957.0627636855788,478.5313818427894,2,0.06358026820589549,0.7656247788411807,0.0,-0.7020445106352853,-2.419619215802004,1,take_profit
BTCUSDT,short,2025-05-03 07:23:00+00:00,2025-05-03 07:25:00+00:00,96091.26397000001,96151.63991156753,0.009948645220942546,955.9778940694694,477.9889470347347,2,-0.6006588225355729,0.7650225787845897,0.0,-1.3656814013201626,-4.352473606000118,2,stop_loss
BTCUSDT,short,2025-05-03 08:09:00+00:00,2025-05-03 08:10:00+00:00,96086.56538,96152.87306367262,0.009930939020837767,954.2298215105213,477.11491075526067,2,-0.6584975631658389,0.7636472562336833,0.0,-1.4221448193995223,-3.8217681257518357,1,stop_loss
BTCUSDT,short,2025-05-03 09:56:00+00:00,2025-05-03 09:57:00+00:00,96131.152,96188.51942594617,0.009907568617949336,952.4259847625176,476.2129923812588,2,-0.5683717089968018,0.7621681364936128,0.0,-1.3305398454904145,-4.708889679039423,1,stop_loss
BTCUSDT,short,2025-05-03 10:12:00+00:00,2025-05-03 10:13:00+00:00,96086.46541,96135.82092516882,0.009894364107019993,950.7144745231221,475.35723726156107,2,-0.4883414377698504,0.7607669161936057,0.0,-1.249108353963456,-6.151237893347758,1,stop_loss
BTCUSDT,short,2025-05-03 10:32:00+00:00,2025-05-03 10:36:00+00:00,96060.17330000001,96047.18676741692,0.009880110016201161,949.0850803793494,474.5425401896747,2,0.1283083706499161,0.7592167409552196,0.0,-0.6309083703053036,-1.8462802401227114,4,take_profit
BTCUSDT,short,2025-05-03 10:58:00+00:00,2025-05-03 11:01:00+00:00,95815.94659,95899.44715412363,0.009894746873750969,948.0745379768923,474.03726898844616,2,-0.826216945818634,0.7587901171598413,0.0,-1.5850070629784754,-2.9263536599915003,3,stop_loss
BTCUSDT,short,2025-05-03 11:48:00+00:00,2025-05-03 11:49:00+00:00,95816.64637999999,95886.37638095167,0.009874174653812625,946.1103010987231,473.05515054936154,2,-0.6885262080073756,0.7571636513621816,0.0,-1.445689859369557,-3.573383146779754,1,stop_loss
BTCUSDT,short,2025-05-03 12:06:00+00:00,2025-05-03 12:07:00+00:00,95823.14443,95888.11104258298,0.009854468591444804,944.2861671189141,472.14308355945707,2,-0.6402114431915652,0.755685018272408,0.0,-1.3958964614639733,-3.9120625070539967,1,stop_loss
BTCUSDT,short,2025-05-03 16:37:00+00:00,2025-05-03 16:38:00+00:00,96060.07333,96122.61801153203,0.00981169932020291,942.5125561906026,471.2562780953013,2,-0.6136696092701456,0.7542555127961902,0.0,-1.3679251220663358,-4.134995440609352,1,stop_loss
BTCUSDT,short,2025-05-03 17:09:00+00:00,2025-05-03 17:12:00+00:00,95921.215,95997.68573048465,0.00980771173557445,940.76762604606,470.38381302303,2,-0.7500028808022767,0.752914101989169,0.0,-1.5029169827914457,-3.108005143212301,3,stop_loss
BTCUSDT,short,2025-05-03 18:44:00+00:00,2025-05-03 18:45:00+00:00,96021.185,96071.54097839384,0.009777929755947608,938.8884020128501,469.44420100642503,2,-0.49237721952698205,0.7513076724980909,0.0,-1.243684892025073,-5.9041045559179945,1,stop_loss
BTCUSDT,short,2025-05-04 00:34:00+00:00,2025-05-04 00:36:00+00:00,95817.44614,95801.55265016653,0.009781821573396611,937.2691617600199,468.63458088000993,2,0.1554672817295974,0.7497531424953241,0.0,-0.5942858607657266,-1.645056874051818,2,take_profit
